微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Id5Lv1tl4,【未来十年数据科学将如何发展？】《How Data Science Will Evolve Over the Next Decade?》by Oleksii Kharkovyna http://t.cn/Ai1A7jdL  原图 ,,无,无,无,2019-10-25 08:54,微博 weibo.com,25,37,9
Id5F7CvHS,【你应该多多使用的3个 Pandas 函数：idxmin() & idxmax()、cut()、pivot_table()】《3 Pandas Functions You Should Be Using More Often》by Dario Radečić http://t.cn/Ai1wFzzD  原图 ,,无,无,无,2019-10-25 08:39,Mac客户端,50,48,18
Id4UykSXo,【有限数据下Kaggle图像分类最新优胜技术】《Latest Winning Techniques for Kaggle Image Classification with Limited Data》by Kayo Yin http://t.cn/Ai1wihyb GitHub:http://t.cn/Ai1wihy4  [组图共9张] 原图 ,,无,无,无,2019-10-25 06:44,微博 weibo.com,46,78,12
Id4Sf1jif,【notebook 反模式】《The notebook anti-pattern》by Kristina Georgieva http://t.cn/Ai1wxoyF  [组图共2张] 原图 ,,无,无,无,2019-10-25 06:38,Mac客户端,12,10,3
Id4Rp4Vf2,【在远程服务器上运行 Jupyter Notebooks】《Running Jupyter Notebooks on Remote Servers》by Tobias Skovgaard Jepsen http://t.cn/Ai06EDb8 pdf:http://t.cn/Ai1wMeRt  原图 ,,无,无,无,2019-10-25 06:36,Mac客户端,32,39,20
Id4QIa5Tl,【Polynote: 支持 Scala 的 notebook】《Open-sourcing Polynote: an IDE-inspired polyglot notebook》 http://t.cn/Ai1wMSBF Home:http://t.cn/Ai1wMSrv  [组图共6张] 原图 ,,无,无,无,2019-10-25 06:34,微博 weibo.com,22,34,6
Id4oXydeg,"《Instance-Based Model Adaptation For Direct Speech Translation》M A D Gangi, V Nguyen, M Negri, M Turchi [University of Trento & Fondazione Bruno Kessler] (2019) http://t.cn/Ai1wwvpH view:http://t.cn/Ai1wwvpQ  [组图共6张] 原图 ",,无,无,无,2019-10-25 05:26,微博 weibo.com,0,3,2
Id4ou129w,"《Iterative Matching Point》J Li, C Zhang [Washington University & Xi’an Jiaotong University] (2019) http://t.cn/Ai1wZ83A view:http://t.cn/Ai1wZ83w  [组图共9张] 原图 ",,无,无,无,2019-10-25 05:25,微博 weibo.com,6,17,3
Id4nyCDKJ,"《Using Segmentation Masks in the ICCV 2019 Learning to Drive Challenge》A Lovjer, M Yeom, B D. Schifferer, I Drori [Columbia University] (2019) http://t.cn/Ai1wZ4kW view:http://t.cn/Ai1wZ4kN GitHub: http://t.cn/Ai1wZ4kl  [组图共9张] 原图 ",,无,无,无,2019-10-25 05:23,微博 weibo.com,14,21,6
Id4j0bapD,"《Learning Partial Differential Equations from Data Using Neural Networks》A Hasan, J M. Pereira, R Ravier, S Farsiu, V Tarokh [Duke University] (2019) http://t.cn/Ai1whTaV view:http://t.cn/Ai1whTaI GitHub:http://t.cn/Ai1whTaM  [组图共7张] 原图 ",,无,无,无,2019-10-25 05:11,微博 weibo.com,9,18,2
Id4h4c6qo,"《Bootstrapping the Expressivity with Model-based Planning》K Dong, Y Luo, T Ma [Tsinghua University & Princeton University & Stanford University] (2019) http://t.cn/Ai1wPEss view:http://t.cn/Ai1wPnvh GitHub:http://t.cn/Ai1wPnvP  [组图共9张] 原图 ",,无,无,无,2019-10-25 05:07,微博 weibo.com,8,6,1
Id4cdouw8,《今日学术视野(2019.10.25)》http://t.cn/Ai1Zsyj1  ,,无,无,无,2019-10-25 04:55,Mac客户端,0,1,0
Id4bjxV14,早！  原图 ,,无,无,无,2019-10-25 04:53,Mac客户端,29,4,4
Id1otdOPw,晚安~  🐒🐱👭  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-24 21:47,微博视频,49,23,15
Id1nU4tU7,《爱可可老师24小时热门分享(2019.10.24)》  爱可可老师24小时热门分享(2019.10.24)  ,,无,无,无,2019-10-24 21:45,微博 weibo.com,4,11,1
Id0QFidns,我的微博日常   原图 ,,无,无,无,2019-10-24 20:23,Mac客户端,90,3,29
Id0sZgHJ2,【R语言数据清洗速查】《My Data Cleaning in R Cheat Sheet》by Yanqi Xu http://t.cn/Ai3RV0RC  原图 ,,无,无,无,2019-10-24 19:25,Mac客户端,30,26,3
Id0hOmfBu,【TensorFlow 2.0 教程：tf.keras 到底怎么用？】《What is tf.keras really?》by Jared Winick http://t.cn/Ai1hDOPG GitHub:http://t.cn/Ai1hDOPA  原图 ,,无,无,无,2019-10-24 18:58,Mac客户端,38,57,18
Id0ePEAvp,Gaze360：自然场景目光方向检测 paper:《Gaze360: Physically Unconstrained Gaze Estimation in the Wild》http://t.cn/Ai1hdEZa  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-24 18:50,微博视频,44,64,10
Id07t8gq5,台面“清猫”机器人 🐱🤖  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-24 18:32,微博视频,25,9,6
IcYm7p96q,【cinolib：用于处理多边形和多面体网格的C++头文件库】’cinolib - A generic programming header only C++ library for processing polygonal and polyhedral meshes' by Marco Livesu GitHub: http://t.cn/Ai1PGcLc  原图 ,,无,无,无,2019-10-24 14:03,Mac客户端,22,28,5
IcY7g2F9P,【带有关键点检测的超轻量级人脸检测器】’Face-Detector-1MB-with-landmark - 1M人脸检测模型(含关键点)' by biubug6 GitHub: http://t.cn/Ai1vsEEx  原图 ,,无,无,无,2019-10-24 13:26,Mac客户端,52,76,24
IcY03g6Ae,'NLPer-Interview - NLP 算法工程师相关的面试题' by songyingxin GitHub: http://t.cn/Ai1vdwMK  原图 ,,无,无,无,2019-10-24 13:08,Mac客户端,113,155,49
IcXXoCNSN,【科技论文摘要数据集】’Scientific Summarization DataSets - Datasets I have created for scientific summarization.' by Santosh Gupta GitHub: http://t.cn/Ai1v1W6N  原图 ,,无,无,无,2019-10-24 13:02,Mac客户端,10,34,6
IcXVHv0wG,【timebudget：使用超级简单的Python代码测速库】’timebudget - Stupidly-simple speed measurements for Python.' by Leo Dirac GitHub: http://t.cn/Ai1vusqK  原图 ,,无,无,无,2019-10-24 12:58,Mac客户端,24,30,17
IcWcVfslo,"【免费书稿：因果推断——假定】《Causal Inference: What If》by Miguel A. Hernán, James M. Robins (2019.10.23) http://t.cn/Ri0lNe1 pdf:http://t.cn/Ai3syyu6  [组图共2张] 原图 ",,无,无,无,2019-10-24 08:34,Mac客户端,114,620,45
IcWaTDNsw,【ICCV 2019 论文集】”ICCV 2019 Proceedings” http://t.cn/Ai3s2XlU  原图 ,,无,无,无,2019-10-24 08:30,Mac客户端,46,114,11
IcW52cUmZ,【FastSpark：从头开始(用Rust)实现一个更快的 Spark】《FastSpark: A New Fast Native Implementation of Spark from Scratch》by Raja Sekar http://t.cn/Ai3s7pES GitHub:http://t.cn/Ai3s7pEi  [组图共3张] 原图 ,,无,无,无,2019-10-24 08:15,Mac客户端,22,62,7
IcW2IBMR6,【善用5个优雅的 Python NumPy 函数】《5 smart Python NumPy functions》by Baijayanta Roy http://t.cn/Ai3sPlrC pdf:http://t.cn/Ai3sPlrp  [组图共5张] 原图 ,,无,无,无,2019-10-24 08:09,Mac客户端,72,82,27
IcW1Bv0HK,【配置完善的数据科学开发环境(Conda/Git/DVC/JupyterLab)】《Creating a solid Data Science development environment》by Gabriel dos Santos Goncalves http://t.cn/Ai3svgwl pdf:http://t.cn/Ai3svgwW  原图 ,,无,无,无,2019-10-24 08:07,Mac客户端,35,42,18
IcW07i4aC,【生命科学领域的AI：为什么我们在AI应用方面落后了？——鲜有积极回报、高度监管约束、缺乏大规模高质量数据】《Artificial Intelligence in life sciences: why are we lagging behind in AI adoption?》by Yamina Hakem http://t.cn/Ai3Fsn9B  原图 ,,无,无,无,2019-10-24 08:03,Mac客户端,15,11,1
IcVnw5dHp,【用 Fréchet 距离度量视听质量】《Audio and Visual Quality Measurement using Fréchet Distance | Google AI Blog》 http://t.cn/Ai3F9Rb9 paper:《Fréchet Audio Distance: A Metric for Evaluating Music Enhancement Algorithms》(2019) http://t.cn/Ai3FC7Az  [组图共5张] 原图 ,,无,无,无,2019-10-24 06:28,Mac客户端,7,27,2
IcUXklAF9,"《Non-Gaussianity of Stochastic Gradient Noise》A Panigrahi, R Somani, N Goyal, P Netrapalli [Microsoft Research & University of Washington] (2019) http://t.cn/Ai3FqvyE view:http://t.cn/Ai3Fqvyn  [组图共9张] 原图 ",,无,无,无,2019-10-24 05:23,微博 weibo.com,3,8,0
IcUWh2Urz,"《Kernelized Wasserstein Natural Gradient》M Arbel, A Gretton, W Li, G Montufar [University College London & University of California, Los Angeles & Max Planck Institute for Mathematics in the Sciences] (2019) http://t.cn/Ai3FGc3y view:http://t.cn/Ai3FGc3G  [组图共6张] 原图 ",,无,无,无,2019-10-24 05:21,微博 weibo.com,2,4,1
IcUV1lgPu,"《Improving the Gating Mechanism of Recurrent Neural Networks》A Gu, C Gulcehre, T L Paine, M Hoffman, R Pascanu [DeepMind] (2019) http://t.cn/Ai3FboQD view:http://t.cn/Ai3FboQg  [组图共9张] 原图 ",,无,无,无,2019-10-24 05:18,微博 weibo.com,10,25,4
IcUUd6uBp,"《Detecting Extrapolation with Local Ensembles》D Madras, J Atwood, A D'Amour [University of Toronto & Google Brain] (2019) http://t.cn/Ai3F4kdi view:http://t.cn/Ai3F4kdI GitHub: http://t.cn/Ai3F4kd6  [组图共9张] 原图 ",,无,无,无,2019-10-24 05:16,微博 weibo.com,7,7,1
IcUTkqxvJ,"《MRQA 2019 Shared Task: Evaluating Generalization in Reading Comprehension》A Fisch, A Talmor, R Jia, M Seo, E Choi, D Chen [MIT & Tel Aviv University & Stanford University & University of Washington] (2019) http://t.cn/Ai3F4Jsk view:http://t.cn/Ai3F4Jss GitHub: http://t.cn/Ai3F4iv7 [组图共9张] 原图 ",,无,无,无,2019-10-24 05:13,微博 weibo.com,4,5,1
IcUSvjAcb,"《Transductive Parsing for Universal Decompositional Semantics》E Stengel-Eskin, A S White, S Zhang, B V Durme [Johns Hopkins University & University of Rochester] (2019) http://t.cn/Ai3FU1rM view:http://t.cn/Ai3FU1rf  [组图共9张] 原图 ",,无,无,无,2019-10-24 05:11,微博 weibo.com,1,1,0
IcURUmzYb,"《Explainable Artificial Intelligence (XAI): Concepts, Taxonomies, Opportunities and Challenges toward Responsible AI》A B Arrieta, N Díaz-Rodríguez... [TECNALIA & ENSTA] (2019) http://t.cn/Ai3FUXpN view:http://t.cn/Ai3FUXpK  [组图共9张] 原图 ",,无,无,无,2019-10-24 05:10,微博 weibo.com,10,17,1
IcUP3oHHD,"《Understanding Undesirable Word Embedding Associations》K Ethayarajh, D Duvenaud, G Hirst [University of Toronto] (2019) http://t.cn/Ai3FLddp  [组图共6张] 原图 ",,无,无,无,2019-10-24 05:03,微博 weibo.com,2,7,0
IcUOmeUvf,"《Causal bootstrapping》M A. Little, R Badawy [University of Birmingham] (2019) http://t.cn/Ai3FLKvN view:http://t.cn/Ai3FLKvp  [组图共6张] 原图 ",,无,无,无,2019-10-24 05:01,微博 weibo.com,11,19,3
IcUNMdDGL,"《GPU-Accelerated Viterbi Exact Lattice Decoder for Batched Online and Offline Speech Recognition》H Braun, J Luitjens, R Leary [NVIDIA] (2019) http://t.cn/Ai3FL25X view:http://t.cn/Ai3FL25C  [组图共9张] 原图 ",,无,无,无,2019-10-24 05:00,微博 weibo.com,6,14,1
IcUNdCmkN,"*《Gaze360: Physically Unconstrained Gaze Estimation in the Wild》P Kellnhofer, A Recasens, S Stent, W Matusik, A Torralba [MIT & Toyota Research Institute] (2019) http://t.cn/Ai3F2Eih view:http://t.cn/Ai3F2Eiv Home:http://t.cn/Ai3F2EiP GitHub: http://t.cn/Ai3F2EJs  [组图共9张] 原图 ",,无,无,无,2019-10-24 04:58,微博 weibo.com,5,23,2
IcULRqS5w,"*《Improved Sample Complexities for Deep Networks and Robust Classification via an All-Layer Margin》C Wei, T Ma [Stanford University] (2019) http://t.cn/Ai3FAB6x view:http://t.cn/Ai3FAB6i  [组图共3张] 原图 ",,无,无,无,2019-10-24 04:55,微博 weibo.com,1,7,0
IcUIF7Nvp,今日学术视野(2019.10.24) http://t.cn/Ai3FZQML  ,,无,无,无,2019-10-24 04:47,Mac客户端,0,1,0
IcUHVmv7y,早！  原图 ,,无,无,无,2019-10-24 04:45,Mac客户端,21,5,3
IcRQIEJIh,晚安~   原图 ,,无,无,无,2019-10-23 21:29,Mac客户端,31,3,5
IcRPFDKPp,《爱可可老师24小时热门分享(2019.10.23)》  爱可可老师24小时热门分享(2019.10.23)  ,,无,无,无,2019-10-23 21:26,微博 weibo.com,6,2,1
IcQS8kAHF,跟失去理性的人争论就像喂死人喝药。 - Thomas Paine  ,,无,无,无,2019-10-23 19:00,Mac客户端,62,21,3
IcQHq4pZL,换台新Mac笔记本要把开发环境重新配好…… 😓  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-23 18:33,微博视频,177,38,16
IcQAPox5a,我和bug的日常 🐅🦆😂  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-23 18:17,微博视频,58,25,8
IcQAJcI42,“拼图面具”#AR#应用  via:Parker Gibbons  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-23 18:17,微博视频,14,12,4
IcP1g7uFY,【普利策奖得主、小说家 Cormac McCarthy 关于 如何撰写优秀科研论文的建议】《Novelist Cormac McCarthy’s tips on how to write a great science paper》 http://t.cn/AingkLpT  原图 ,,无,无,无,2019-10-23 14:17,Mac客户端,15,15,7
IcOWQ9BX8,【NLP领域的“劣币驱逐良币”：研究人员是否在被鼓励用不良的数据集？】《Do We Encourage Researchers to Use Inappropriate Data Sets? 》by ehudreiter http://t.cn/Ai3dcf1K  原图 ,,无,无,无,2019-10-23 14:06,Mac客户端,27,18,3
IcOM1obJI,'RFSong行人检测网络 - 重新设计的轻量级RFB进行行人检测，AP达到0.7993，参数量仅有3.1MB，200 FPS' by songwsx GitHub: http://t.cn/Ai3d2bGs  [组图共2张] 原图 ,,无,无,无,2019-10-23 13:39,Mac客户端,21,63,14
IcOFOm8Cj,【命令行音频可视化工具】’cli-visualizer - CLI based audio visualizer' by Darby Payne GitHub: http://t.cn/RfIIBH9  [组图共2张] 原图 ,,无,无,无,2019-10-23 13:24,Mac客户端,17,12,4
IcOCqhyHr,'基于mtcnn人脸检测+onet人脸跟踪（光流跟踪）' by JackXiong GitHub: http://t.cn/Ai3rsfV3  原图 ,,无,无,无,2019-10-23 13:15,Mac客户端,36,64,17
IcOtW0s3e,【JupyterLab 扩展：链接数据探索】’JupyterLab Metadata Extension - Linked data exploration in JupyterLab.'  GitHub: http://t.cn/Ai3rByST  原图 ,,无,无,无,2019-10-23 12:54,Mac客户端,11,11,7
IcOroeuxm,"【pdb++：Python 调试器 pdb 的强化替代品】’pdb++, a drop-in replacement for pdb - pdb++, a drop-in replacement for pdb (the Python debugger)' by pdbpp GitHub: http://t.cn/Ai3rupzp  [组图共2张] 原图 ",,无,无,无,2019-10-23 12:48,Mac客户端,14,20,2
IcOpmkmdM,【Fast-SRGAN 图像超分辨率】’Fast-SRGAN - A Single Image Super Resolution GAN that uses a mobile net architecture as a generator.' by Hasnain Raza GitHub: http://t.cn/Ai3rnoe5  [组图共2张] 原图 ,,无,无,无,2019-10-23 12:43,Mac客户端,18,45,12
IcLO5aEqK,"【深入理解高斯过程】《Gaussian Process, not quite for dummies》by Yuge Shi http://t.cn/AinvGILm  [组图共9张] 原图 ",,无,无,无,2019-10-23 06:06,Mac客户端,120,183,38
IcLKnBNDi,【给博士生的一些基本建议】《PhD 101》by Volkan Cirik http://t.cn/Ai31aLQt  原图 ,,无,无,无,2019-10-23 05:57,Mac客户端,45,52,13
IcLIxv0fW,【NLP Architect：Transformer 模型的高效训练和推理优化】《NLP Architect: Efficient Training and Optimized Inference of Transformer Models | Intel AI Lab》 http://t.cn/Ai31Xwry GitHub:http://t.cn/R1wyRVv  原图 ,,无,无,无,2019-10-23 05:52,Mac客户端,33,55,15
IcLAqk6vm,"《NASIB: Neural Architecture Search withIn Budget》A Singh, A Garg, J Zhou, S R Dubey, D Dutta [MIT Media Labs & Cisco Systems & IIIT Sri City] (2019) http://t.cn/Ai31Mjju view:http://t.cn/Ai31Mjj1  [组图共9张] 原图 ",,无,无,无,2019-10-23 05:32,微博 weibo.com,11,6,2
IcLzF3UPG,"《Gradient Boosted Decision Tree Neural Network》M Saberian, P Delgado, Y Raimond [Netflix] (2019) http://t.cn/Ai31MG0L view:http://t.cn/Ai31MG0A  [组图共4张] 原图 ",,无,无,无,2019-10-23 05:30,微博 weibo.com,22,39,5
IcLzbe6am,"《DwNet: Dense warp-based network for pose-guided human video generation》P Zablotskaia, A Siarohin, B Zhao, L Sigal [University of British Columbia & University of Trento] (2019) http://t.cn/Ai31IF5w view:http://t.cn/Ai31IF52  [组图共8张] 原图 ",,无,无,无,2019-10-23 05:29,微博 weibo.com,9,22,3
IcLxSg7VU,"《Component Attention Guided Face Super-Resolution Network: CAGFace》R Kalarot, T Li, F Porikli [The University of Auckland & Purdue University & The Australian National University] (2019) http://t.cn/Ai31IcxK view:http://t.cn/Ai31Icxa  [组图共9张] 原图 ",,无,无,无,2019-10-23 05:26,微博 weibo.com,12,26,6
IcLwQmQgg,"《Modelling Generalized Forces with Reinforcement Learning for Sim-to-Real Transfer》R Jeong, J Kay, F Romano, T Lampe, T Rothorl, A Abdolmaleki, T Erez, Y Tassa, F Nori [DeepMind] (2019) http://t.cn/Ai31fEDs view:http://t.cn/Ai31fEkh  [组图共9张] 原图 ",,无,无,无,2019-10-23 05:23,微博 weibo.com,3,3,1
IcLwiq3GY,"《Neural Logic Networks》S Shi, H Chen, M Zhang, Y Zhang [Tsinghua University & Rutgers University] (2019) http://t.cn/Ai31fKVP view:http://t.cn/Ai31fKV7  [组图共9张] 原图 ",,无,无,无,2019-10-23 05:22,微博 weibo.com,11,20,3
IcLukmtVD,"《Discovering the Compositional Structure of Vector Representations with Role Learning Networks》P Soulos, T McCoy, T Linzen, P Smolensky [Johns Hopkins University & Microsoft Research AI] (2019) http://t.cn/Ai31V9bm view:http://t.cn/Ai31V9b1 GitHub: http://t.cn/Ai31V9bn  [组图共9张] 原图 ",,无,无,无,2019-10-23 05:17,微博 weibo.com,4,11,0
IcLsNuU86,"*《LinesToFacePhoto: Face Photo Generation from Lines with Conditional Self-Attention Generative Adversarial Network》Y Li, X Chen, F Wu, Z Zha [University of Science and Technology of China] (2019) http://t.cn/Ai31c8Qn view:http://t.cn/Ai31c8Q1  [组图共9张] 原图 ",,无,无,无,2019-10-23 05:13,微博 weibo.com,4,19,4
IcLrxv4fv,"*《Science and Technology Advance through Surprise》F Shi, J Evans [University of North Carolina at Chapel Hill & University of Chicago] (2019) http://t.cn/Ai31c7oQ view:http://t.cn/Ai31c7oR  [组图共6张] 原图 ",,无,无,无,2019-10-23 05:10,微博 weibo.com,7,3,1
IcLkBzUhH,"*《Meta-Learning Deep Energy-Based Memory Models》S Bartunov, J W Rae, S Osindero, T P Lillicrap [DeepMind] (2019) http://t.cn/Ai31GHNf view:http://t.cn/Ai31GHNt  [组图共9张] 原图 ",,无,无,无,2019-10-23 04:53,微博 weibo.com,9,19,5
IcLg6lsuK,《今日学术视野(2019.10.23)》http://t.cn/Ai314fzt  ,,无,无,无,2019-10-23 04:42,Mac客户端,6,2,0
IcLf9d2xN,早！  原图 ,,无,无,无,2019-10-23 04:40,Mac客户端,25,4,5
IcIzBCp0I,《爱可可老师24小时热门分享(2019.10.22)》  爱可可老师24小时热门分享(2019.10.22)  ,,无,无,无,2019-10-22 21:52,微博 weibo.com,8,5,0
IcIyYigXV,晚安~   爱可可-爱生活的微博视频  ,,无,无,无,2019-10-22 21:50,微博视频,24,6,0
IcHov62ne,韩国的3D线稿风餐厅 🤩  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-22 18:52,微博视频,32,5,3
IcHmHCIiE,萌萌的触手机器人 🤖  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-22 18:47,微博视频,20,11,9
IcHldsii0,某论文co-author   via:Oded Rechavi  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-22 18:44,微博视频,307,382,48
IcGWPrrQU,#转发赠书# #购书福利# 联合@博文视点Broadview 送出5本下图畅销新书(5人每人任选1本)，截止2019.10.30 12:00 *可可粉*转发即可参与  当当1024程序员节自营科技图书每满100减50，结算时输入优惠码：WBJZPK（区分大小写），实付200再减30元！花170元买400元图书，4折购买新书超划算！扫描下方小程序直接下单享优惠。@微博抽奖平台 http://t.cn/Ai3m7wx1 [组图共9张] 原图 ,,无,无,无,2019-10-22 17:44,Mac客户端,40,369,73
IcFxo5oSq,【Kaggle 递归细胞图像分类比赛第一名方案】’1st Place Solution for Kaggle Recursion Cellular Image Classification Challenge' by maciej-sypetkowski GitHub: http://t.cn/Ai3EnRs4 ref:http://t.cn/Ai3EnRsq  原图 ,,无,无,无,2019-10-22 14:08,Mac客户端,26,50,9
IcFuh6h31,'MSTIC Jupyter and Python Security Tools - Microsoft Threat Intelligence Security Tools' by Microsoft GitHub: http://t.cn/Ai3ERPPF  原图 ,,无,无,无,2019-10-22 14:01,Mac客户端,7,8,2
IcF3AD5IC,【PKUSeg：语义分割基准工具包】’PKUSeg - Benchmarks for Semantic Segmentation.' by cv-benchmarks GitHub: http://t.cn/Ai3EM442  原图 ,,无,无,无,2019-10-22 12:55,Mac客户端,27,54,11
IcF1PiyvE,【PyTorch 移植版 InsightFace】’Pytorch InsightFace - Pretrained insightface models ported to pytorch' by Evgeny Nizhibitsky GitHub: http://t.cn/Ai3EfNbw  [组图共2张] 原图 ,,无,无,无,2019-10-22 12:50,Mac客户端,30,42,15
IcEX8wM5X,【Human3.6M：包含360万个人体姿态和相应图像的3D人体姿态数据集】“Human3.6M Dataset -  a 3D human pose dataset containing 3.6 million human poses and corresponding images”  http://t.cn/Ai3E54Qn Toolbox: http://t.cn/Ai3E54Qu  [组图共2张] 原图 ,,无,无,无,2019-10-22 12:39,Mac客户端,42,76,15
IcEVIafb5,【能用 pip 安装的 StackNN 可微栈(PyTorch)】’stacknn-core: The Successor to StackNN - Pip-installable differentiable stacks in PyTorch!' by viking-sudo-rm GitHub: http://t.cn/Ai3EGrlI paper:《Context-Free Transductions with Neural Stacks》(ACL 2018) http://t.cn/Ai3EGrlX  原图 ,,无,无,无,2019-10-22 12:35,Mac客户端,11,12,0
IcDnRfOaT,放20年前，这场景只出现在科幻小说里 🤩  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-22 08:39,微博视频,54,28,10
IcDlxDfM9,加拿大伪装公司Hyperstealth Biotechnology已申请了四项与量子隐形、“隐身衣”原型材料相关的专利 src:http://t.cn/zQnVk5x  爱可可-爱生活的微博视频  ,,无,无,无,2019-10-22 08:34,微博视频,59,21,4
IcDiQp8nd,历史学才是真正的未来学。 via:施展  ,,无,无,无,2019-10-22 08:27,Mac客户端,51,30,5
IcDiDnDdb,特性(features)，质量(quality)，时间(time)：三者不可兼得。 - 佚名  ,,无,无,无,2019-10-22 08:26,Mac客户端,23,22,3
IcDdypGNT,François Chollet：你试图接触的受众和你利用的渠道很大程度上说明了你到底想干嘛。在会议、arXiv之类的渠道发表论文，你更像是在做研究；相对的，如果主要目标是被更多媒体报道，你更像是在玩票圈。  ,,无,无,无,2019-10-22 08:14,Mac客户端,25,6,1
IcD8fdX4D,"【如何准备博士答辩】《Preparing for a doctoral viva》by Tribe, R. & Tunariu, A http://t.cn/Ai38Oi4I  原图 ",,无,无,无,2019-10-22 08:01,Mac客户端,50,119,18
IcD29AbHd,【释放Python 3.8海象操作符(:=)的潜力】《Unleashing the power of Walrus operator in Python 3.8》by Animesh Gaitonde http://t.cn/Ai389QHq pdf:http://t.cn/Ai389QHG  原图 ,,无,无,无,2019-10-22 07:46,Mac客户端,29,23,6
IcD0bxyhO,"【用 Simple Transformer 简单玩转各种最新 Transformer 模型】《Simple Transformers — Multi-Class Text Classification with BERT, RoBERTa, XLNet, XLM, and DistilBERT》by Thilina Rajapakse http://t.cn/Ai38K43O GitHub:http://t.cn/Ai38K43N  原图 ",,无,无,无,2019-10-22 07:41,Mac客户端,31,75,16
IcCYuDsjm,【哪个才是数据科学第一块敲门砖？数学还是编程？】《How to Get into Data Science — Math Or Coding》by Low Wei Hong http://t.cn/Ai38Sg5O  原图 ,,无,无,无,2019-10-22 07:37,微博 weibo.com,39,59,10
IcCrLcXUc,【图卷积网络(GCN)情感识别】《Emotion Recognition Using Graph Convolutional Networks》by Kevin Shen http://t.cn/Ai382zuo pdf:http://t.cn/Ai382zuK  [组图共9张] 原图 ,,无,无,无,2019-10-22 06:16,Mac客户端,44,85,16
IcCqZkPRl,"【用Python制作漂亮、有洞察力的图表——快速的、漂亮的、杰出的】《Learn how to create beautiful and insightful charts with Python — the Quick, the Pretty, and the Awesome》by Fabian Bosler http://t.cn/Ai38ApuM pdf:http://t.cn/Ai38ApuJ  [组图共9张] 原图 ",,无,无,无,2019-10-22 06:14,Mac客户端,113,200,42
IcC8J2Wqb,"《Automatic Data Augmentation by Learning the Deterministic Policy》Y Shi, T Qin, Y Liu, J Lu, Y Gao, D Shen [Nanjing University & UNC Chapel Hill] (2019) http://t.cn/Ai3QDlpA view:http://t.cn/Ai3QDlp2  [组图共9张] 原图 ",,无,无,无,2019-10-22 05:29,微博 weibo.com,13,26,5
IcC6ealVP,"《Mirror Descent View for Neural Network Quantization》T Ajanthan, K Gupta, P H. S. Torr, R Hartley, P K. Dokania [Australian National University & University of Oxford] (2019) http://t.cn/Ai3QeweX view:http://t.cn/Ai3QeweK  [组图共9张] 原图 ",,无,无,无,2019-10-22 05:23,微博 weibo.com,6,5,2
IcC4cgbz9,"《Scoring-Aggregating-Planning: Learning task-agnostic priors from interactions and sparse rewards for zero-shot generalization》H Xu, B Chen, Y Gao, T Darrell [UC Berkeley] (2019) http://t.cn/Ai3QddRT view:http://t.cn/Ai3QddRR  [组图共9张] 原图 ",,无,无,无,2019-10-22 05:18,微博 weibo.com,5,4,1
IcC2Y21uW,"《RTFM: Generalising to Novel Environment Dynamics via Reading》V Zhong, T Rocktäschel, E Grefenstette [University of Washington & University College London] (2019) http://t.cn/Ai3Qdyl7 view:http://t.cn/Ai3Qdylw  [组图共9张] 原图 ",,无,无,无,2019-10-22 05:15,微博 weibo.com,5,1,0
IcC29uoM2,"《A Mutual Information Maximization Perspective of Language Representation Learning》L Kong, C d M d'Autume, W Ling, L Yu, Z Dai, D Yogatama [DeepMind & CMU] (2019) http://t.cn/Ai3QrYYx view:http://t.cn/Ai3QrYYi  [组图共6张] 原图 ",,无,无,无,2019-10-22 05:13,微博 weibo.com,12,17,1
IcC14a6mh,《今日学术视野(2019.10.22)》http://t.cn/Ai3Qrvn2  ,,无,无,无,2019-10-22 05:10,Mac客户端,0,0,0
IcC0Oct5Q,早！  原图 ,,无,无,无,2019-10-22 05:10,Mac客户端,20,5,3
Icz5WhwR9,晚安~   原图 ,,无,无,无,2019-10-21 21:44,Mac客户端,50,4,4
Icz5EvWTR,《爱可可老师24小时热门分享(2019.10.21)》  爱可可老师24小时热门分享(2019.10.21)  ,,无,无,无,2019-10-21 21:43,微博 weibo.com,4,2,0
IcyHm86ls,炒作 vs. 现实  via:Gary Marcus  原图 ,,无,无,无,2019-10-21 20:44,Mac客户端,24,13,1
IcyEEjvpa,请验证身份 🤖 via:Tom Gauld  原图 ,,无,无,无,2019-10-21 20:37,Mac客户端,16,4,1
IcykpkfL2,Docker？ 😂  via:Tomasz Łakomy  原图 ,,无,无,无,2019-10-21 19:47,Mac客户端,43,9,7
IcwdfnlpF,有非同行的朋友问你最近在忙啥的时候…… 😓  原图 ,,无,无,无,2019-10-21 14:24,Mac客户端,23,4,5
