微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J2kVP8Cky,【Codio：用于记录和回放编程过程的媒体格式】'Codio - A media format to record and playback the process of programming' by Wix Incubator GitHub: http://t.cn/A6AsXH2r  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-17 14:02,微博视频,29,22,2
J2kQ9yHju,【神经网络渲染相关资源大列表】’awesome neural rendering papers - A collection of resources on neural rendering.' by Weihao Xia GitHub: http://t.cn/A6wZxpZp  原图 ,,无,无,无,2020-05-17 13:48,Mac客户端,9,20,2
J2ituBHTQ,软件工程师 vs. 产品设计师 🤣  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-17 07:47,微博视频,155,74,14
J2ikZufgr,美妙的居家时光～  原图 ,,无,无,无,2020-05-17 07:26,Mac客户端,68,13,7
J2ijaA2T1,Naval：在Twitter上，很明显大多数人都偏爱愤怒、冲突和戏剧化。  ,,无,无,无,2020-05-17 07:21,Mac客户端,22,2,8
J2igVp5oz,二状态连续时序马尔可夫链 😜  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-17 07:16,微博视频,194,80,20
J2igsuZDn,#AR#版“星际穿越” 🤩  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-17 07:15,微博视频,20,8,2
J2i10uhbJ,【信息时代实用科技写作手册】《Effective Technical Writing in the Information Age》by Joe Schall http://t.cn/RqS4OFq  [组图共2张] 原图 ,,无,无,无,2020-05-17 06:37,Mac客户端,25,29,8
J2i08aRK5,【物理学数学基础速成教程】《Mathematics For Physics: Crash Course》by Dillon Berger http://t.cn/A6AFKYs1  原图 ,,无,无,无,2020-05-17 06:34,Mac客户端,68,70,3
J2hWyguO2,【文本可微推理】《Differentiable Reasoning over Text》by Bhuwan Dhingra http://t.cn/A6AFKb40 paper:《Differentiable Reasoning over a Virtual Knowledge Base》http://weibo.com/1402400261/Iwedl0Dv8  [组图共6张] 原图 ,,无,无,无,2020-05-17 06:26,Mac客户端,14,20,3
J2hUadS0k,"【CPU高性能实时文本语音合成系统】《A highly efficient, real-time text to speech system deployed on CPUs》 http://t.cn/A6AksAYH  [组图共4张] 原图 ",,无,无,无,2020-05-17 06:20,微博 weibo.com,25,29,8
J2hCyBbV2,"《Estimating predictive uncertainty for rumour verification models》E Kochkina, M Liakata [University of Warwick & Queen Mary University of London] (2020) http://t.cn/A6AFSwaN view:http://t.cn/A6AFSwaC  [组图共18张] 原图 ",,无,无,无,2020-05-17 05:36,微博 weibo.com,6,4,0
J2hBGvivT,"《Long short-term memory networks and laglasso for bond yield forecasting: Peeping inside the black box》M Nunes, E Gerding, F McGroarty, M Niranjan [University of Southampton] (2020) http://t.cn/A6AFSPNi view:http://t.cn/A6AFSPN6  [组图共18张] 原图 ",,无,无,无,2020-05-17 05:34,微博 weibo.com,15,16,4
J2hAvhOpl,《Categorical Stochastic Processes and Likelihood》D Shiebler [University of Oxford] (2020) http://t.cn/A6AFaecd view:http://t.cn/A6AFaecg GitHub:http://t.cn/A6AFaecr  [组图共2张] 原图 ,,无,无,无,2020-05-17 05:31,微博 weibo.com,7,10,0
J2hzNhwTe,"《Data Augmentation for Deep Candlestick Learner》C Tsao, J Chen, S Y Chen, Y Tsai (2020) http://t.cn/A6AFaBMb view:http://t.cn/A6AFaBMG GitHub:http://t.cn/A6vWJCQn  [组图共14张] 原图 ",,无,无,无,2020-05-17 05:29,微博 weibo.com,6,12,3
J2hygCOuZ,"《An Extensive Study on Cross-Dataset Bias and Evaluation Metrics Interpretation for Machine Learning applied to Gastrointestinal Tract Abnormality Classification》V Thambawita, D Jha, H L Hammer, H D. Johansen, D Johansen, P Halvorsen, M A. Riegler [Oslo Metropolitan University & UiT The Arctic University of Norway] (2020) http://t.cn/A6AFa8OQ view:http://t.cn/A6AFa8O8 [组图共17张] 原图 ",,无,无,无,2020-05-17 05:26,微博 weibo.com,5,2,0
J2hvBs7Ok,"《Epipolar Transformers》Y He, R Yan, K Fragkiadaki, S Yu [CMU & Facebook Reality Labs] (2020) http://t.cn/A6AFaKmQ view:http://t.cn/A6AFaKm8 GitHub: http://t.cn/A6AmuqtW  [组图共18张] 原图 ",,无,无,无,2020-05-17 05:19,微博 weibo.com,13,18,5
J2hsA7iXf,"《Deep Learning Techniques for Inverse Problems in Imaging》G Ongie, A Jalal, C A. Metzler, R G. Baraniuk, A G. Dimakis, R Willett [University of Chicago & University of Texas at Austin & Stanford University & Rice University] (2020) http://t.cn/A6Arueos view:http://t.cn/A6AFa5Vj  [组图共15张] 原图 ",,无,无,无,2020-05-17 05:12,微博 weibo.com,5,17,1
J2hnU203R,早！  原图 ,,无,无,无,2020-05-17 05:00,Mac客户端,34,5,2
J2eyBx18A,《爱可可老师24小时热门分享(2020.5.16)》  爱可可老师24小时热门分享(2020.5.16)  ,,无,无,无,2020-05-16 21:48,微博 weibo.com,5,1,0
J2dbG9SC6,X Ray vs. MRI vs. CT  🍌🤩  原图 ,,无,无,无,2020-05-16 18:19,Mac客户端,87,41,9
J2d8DhVZG,Catalin Pit：分享你想分享的一切。别担心有人会不喜欢。一定有人不喜欢。但显然，也一定有人会非常喜欢。这就是生活。你不能取悦所有人，也不该。  ,,无,无,无,2020-05-16 18:12,Mac客户端,111,87,5
J2d43jHuA,Calvin Liang 作品 🎨  [组图共4张] 原图 ,,无,无,无,2020-05-16 18:00,Mac客户端,24,1,0
J2d2E83a9,剪影灯箱(Papercut Light Boxes)：将多张剪影纸分层立体组合，黑暗中在灯光下会呈现出别样的奇幻和曼妙  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-16 17:57,微博视频,41,10,2
J2d0phMBj,冰岛Dynjandi瀑布 🤩 via:Scott Hefti  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-16 17:51,微博视频,20,8,2
J2cSB0RqK,【免费书：《语料库语言学：方法论指南》】《Corpus linguistics: A guide to the methodology》by Anatol Stefanowitsch http://t.cn/A6AkihDP  原图 ,,无,无,无,2020-05-16 17:32,Mac客户端,31,38,6
J2cKT9llv,这是一张世界“气流地图”，依稀可以看到陆地的影子 src:http://t.cn/A6AkMR7F  原图 ,,无,无,无,2020-05-16 17:13,Mac客户端,14,9,1
J2cpxnqc4,【Markov(阿里妈妈功能测试平台)】'intelligent-test-platform' by Alibaba GitHub: http://t.cn/A6Ak5Wqq  [组图共2张] 原图 ,,无,无,无,2020-05-16 16:20,Mac客户端,10,18,5
J2ck6t0ZE,【《Python算法交易》随书代码】’Source code for Algorithmic Trading with Python (2020)' by Chris Conlan GitHub: http://t.cn/A6Akqzub  原图 ,,无,无,无,2020-05-16 16:07,Mac客户端,91,133,22
J2c11o75X,【文本语音合成(TTS)文献集】’TTS-papers - Collection of Text to Speech papers.' by Eren Gölge GitHub: http://t.cn/A6AkLWpb  原图 ,,无,无,无,2020-05-16 15:20,Mac客户端,26,43,7
J2bppCIJW,【den-SNE/densMAP密度保持数据可视化工具】“Density-Preserving Data Visualization”  http://t.cn/A6ADsZSy GitHub: http://t.cn/A6ADsZS2 paper:《Density-Preserving Data Visualization Unveils Dynamic Patterns of Single-Cell Transcriptomic Variability》(bioRxiv 2020) http://t.cn/A6ADsZSL [组图共2张] 原图 ,,无,无,无,2020-05-16 13:47,Mac客户端,25,45,5
J2b4iBZYe,【Buzon：Python的zip文件现场压缩流式写出模块】’zipfly - a zip archive generator based on zipfile.py' by Buzon GitHub: http://t.cn/A6ADrsdP  原图 ,,无,无,无,2020-05-16 12:55,Mac客户端,15,16,2
J2aXagLID,【爬虫！采集美国参议员买卖指令的公开文件，并计算他们的回报】’senator-filings - Scrape public filings of the buy + sell orders of U.S. senators and calculate their returns' by Neel Somani GitHub: http://t.cn/A6ADBLXU  原图 ,,无,无,无,2020-05-16 12:38,Mac客户端,36,24,7
J2aj1D9F1,问：我4岁的时候，我妹妹2岁。现在我44岁了，我妹妹多大了呢？ 程序员：44 - (4 - 2) = 42测试人员：  原图 ,,无,无,无,2020-05-16 10:59,Mac客户端,506,434,55
J2a0VC8HQ,可视化：不同形状引力轨道的形成  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-16 10:14,微博视频,15,5,1
J29RExnOC,《爱可可老师一周论文精选(2020.5.16)》  爱可可老师一周论文精选(2020.5.16)  ,,无,无,无,2020-05-16 09:52,微博 weibo.com,10,12,3
J299dbpA3,【ICLR 2020趋势：面向自然语言处理更好更快的Transformers】《ICLR 2020 Trends: Better & Faster Transformers for Natural Language Processing》by Gabriele Sarti http://t.cn/A6ADVVLq  [组图共9张] 原图 ,,无,无,无,2020-05-16 08:02,Mac客户端,69,148,28
J2988FLXB,【机器翻译范式简史】《A brief history of machine translation paradigms》by Teven Le Scao http://t.cn/A6ADVPbO  [组图共3张] 原图 ,,无,无,无,2020-05-16 07:59,Mac客户端,12,12,3
J297qEiKo,Hugging Face发布Transformer v2.9.1，并发布了1008种机器翻译模型，涵盖140种不同的语言  http://t.cn/A6ADc1xw  原图 ,,无,无,无,2020-05-16 07:58,Mac客户端,54,42,8
J293LCyJd,【WWWW(是谁-在哪-和谁)：基于人脸识别的图像数据收集和图分析】《Who-Where-WhomWith(WWWW): A Facial Recognition Tool for Image-based Data Gathering and Graph Analysis》by Lorenzo Romani http://t.cn/A6ADt34J GitHub:http://t.cn/A6ADt34i  [组图共4张] 原图 ,,无,无,无,2020-05-16 07:49,Mac客户端,39,50,10
J28ZpDDD6,【手把手：BERT入门到实战】《Bert: Step by step by Hugging face》by Abdulelah Alkesaiberi http://t.cn/A6AD5lHE  原图 ,,无,无,无,2020-05-16 07:38,Mac客户端,63,91,31
J28W0iJ4G,"【nlp：用于方便共享/访问自然语言处理数据集和评价指标的轻量可扩展库(in NumPy, Pandas, PyTorch, TensorFlow)】’nlp - Datasets and evaluation metrics for Natural Language Processing in NumPy, Pandas, PyTorch and TensorFlow' by Hugging Face GitHub: http://t.cn/A6ADqHwF  原图 ",,无,无,无,2020-05-16 07:29,Mac客户端,39,44,4
J288P9HzR,"《Efficient and Scalable Bayesian Neural Nets with Rank-1 Factors》M W. Dusenberry, G Jerfel, Y Wen, Y Ma, J Snoek, K Heller, B Lakshminarayanan, D Tran [Google Brain] (2020) http://t.cn/A6ADAHyD view:http://t.cn/A6ADAHye GitHub:http://t.cn/AiR8fsHu  [组图共18张] 原图 ",,无,无,无,2020-05-16 05:28,微博 weibo.com,17,20,6
J287TgSIb,"《A Large-Scale, Open-Domain, Mixed-Interface Dialogue-Based ITS for STEM》I V Serban, V Gupta, E Kochmar, D D. Vu, R Belfer, J Pineau, A Courville, L Charlin, Y Bengio [Korbit Technologies Inc & MILA (Quebec Artificial Intelligence Institute)] (2020) http://t.cn/A6ADAOKz view:http://t.cn/A6ADAOKh [组图共4张] 原图 ",,无,无,无,2020-05-16 05:26,微博 weibo.com,8,5,0
J287nzezF,"《Context-aware Dynamics Model for Generalization in Model-Based Reinforcement Learning》K Lee, Y Seo, S Lee, H Lee, J Shin [UC Berkeley & KAIST & Google Brain] (2020) http://t.cn/A6ADANTq view:http://t.cn/A6ADANT4 GitHub:http://t.cn/A6ADANTG  [组图共18张] 原图 ",,无,无,无,2020-05-16 05:25,微博 weibo.com,3,10,1
J281Mm36j,"*《S2IGAN: Speech-to-Image Generation via Adversarial Learning》X Wang, T Qiao, J Zhu, A Hanjalic, O Scharenborg [Xi’an Jiaotong University & Delft University of Technology] (2020) http://t.cn/A6ADAPeV view:http://t.cn/A6ADAPeI Home:http://t.cn/A6ADAPef  [组图共6张] 原图 ",,无,无,无,2020-05-16 05:11,微博 weibo.com,11,26,1
J280WqDnY,"*《Bayesian Bits: Unifying Quantization and Pruning》M v Baalen, C Louizos, M Nagel, R A Amjad, Y Wang, T Blankevoort, M Welling [Qualcomm AI Research] (2020) http://t.cn/A6ADwk24 view:http://t.cn/A6ADwk2U  [组图共18张] 原图 ",,无,无,无,2020-05-16 05:09,微博 weibo.com,9,17,3
J27WV2TiG,《今日学术视野(2020.5.16)》http://t.cn/A6ADwNFh  ,,无,无,无,2020-05-16 04:59,Mac客户端,2,0,0
J27Wh8Bz8,早！  原图 ,,无,无,无,2020-05-16 04:57,Mac客户端,48,26,7
J258N9jMZ,晚安～  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-15 21:50,微博视频,101,74,18
J24iG3biY,当你不小心cat了一个二进制文件…… 🤪  原图 ,,无,无,无,2020-05-15 19:42,Mac客户端,64,8,13
J24a68Flt,韩国的LED“巨浪” 🌊  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-15 19:20,微博视频,131,86,15
J2476zFvn,很棒的LED“海滩” 🏖️  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-15 19:13,微博视频,28,8,2
J242Wio31,几篇论文实现代码：《From HPO to NAS: Automated Deep Learning》(CVPR 2020) GitHub:http://t.cn/A6AeGBdx《X-Linear Attention Networks for Image Captioning》(CVPR 2020) GitHub:http://t.cn/A6AeGBdo《SCALOR: Generative World Models with Scalable Object Representations》(ICLR 2020) GitHub:http://t.cn/A6AeGBdX《Meta Dropout: Learning to Perturb Latent Features for Generalization》(ICLR 2020) GitHub:http://t.cn/A6AeGBd9《Siamese Box Adaptive Network for Visual Tracking》(ICCV 2020) GitHub:http://t.cn/A6AeGBdi《Circle Loss: A Unified Perspective of Pair Similarity Optimization》(2020) GitHub:http://t.cn/A6AeGBdC《Unsupervised Attention-Guided Atom-Mapping》(2020) GitHub:http://t.cn/A6AeGBdS《Order-Aware Generative Modeling Using the 3D-Craft Dataset》(ICCV 2019) GitHub:http://t.cn/A6AeGBdN《 Semi-supervised Semantic Segmentation with High- and Low-level Consistency》(PAMI 2019) GitHub:http://t.cn/A6AeGBdJ《Forecasting Trajectory and Behavior of Road-Agents Using Spectral Clustering in Graph-LSTMs》(2019) GitHub:http://t.cn/A6AeGBd6《VIMO: Simultaneous Visual Inertial Model-based Odometry and Force Estimation》(2019) GitHub:http://t.cn/A6AeGBdd [组图共3张] 原图 ,,无,无,无,2020-05-15 19:03,微博 weibo.com,15,26,9
J2422r52h,"【AR.js：轻量网页增强现实库】’AR.js - Augmented Reality on the Web - Image tracking, Location Based AR, Marker tracking. All on the Web.' GitHub: http://t.cn/A6AeG0u7  原图 ",,无,无,无,2020-05-15 19:01,Mac客户端,14,16,3
J23MWl0Zh,【在PDF和markdown文档里以图片格式嵌入DataFrames】’dataframe_image - A python package for embedding DataFrames as images into pdf and markdown documents' by dexplo GitHub: http://t.cn/A6AeyMur  原图 ,,无,无,无,2020-05-15 18:23,Mac客户端,47,43,12
J23KVBVJb,【StyleGAN演示网页】’stylegan-web - A web porting for NVlabs' StyleGAN.' by K.L. GitHub: http://t.cn/A6AeLEXq  [组图共3张] 原图 ,,无,无,无,2020-05-15 18:18,Mac客户端,17,14,5
J23GmgSLc,【GPU上的GraphBLAS高性能线性代数库】’GraphBLAST - High-Performance Linear Algebra-based Graph Primitives on GPUs' by gunrock GitHub: http://t.cn/A6Ae2q8L  原图 ,,无,无,无,2020-05-15 18:07,Mac客户端,27,23,8
J23Ejt10t,"【《黑帽Python》电子书及随书Python 3代码】’Python 3 ""Black Hat Python"" Source Code' by EONRaider GitHub: http://t.cn/A6AeApSc ebook：http://t.cn/A6AeApSt  原图 ",,无,无,无,2020-05-15 18:02,微博 weibo.com,51,79,20
J22thAsRs,【用PyTorch&AutoTorch实现的RegNet神经网络架构搜索】’Search-RegNet-PyTorch - Search for RegNet using PyTorch' by Hang Zhang GitHub: http://t.cn/A6AgEoi4  原图 ,,无,无,无,2020-05-15 15:02,Mac客户端,20,39,21
J20kixCl2,《Python编程与实践》第11讲 反向最大匹配解码与爬虫初步 发布~ 视频：http://t.cn/A6AdFZsX 摘要：基于优先匹配长词的想法，用递归实现反向最大匹配解码；初步了解爬虫的基本概念、基本流程；采、抽、存三步走的简单实现；了解requests使用、回顾正则表达式的配置和re正则库的使用。 课程GitHub主页：http://t.cn/A6zeRTnW 本周答疑问卷：http://t.cn/A6AdFZsa [组图共2张] 原图 ,,无,无,无,2020-05-15 09:35,Mac客户端,23,15,3
J20jciXMD,复现某篇论文的你 🤣  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-15 09:32,微博视频,1703,1597,252
J20gqhAGv,数学之美：如果每个点的垂直振荡频率是它的X坐标值：yᵢ = sin(xᵢ t) 🤩 via:Berger Dillon  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-15 09:25,微博视频,43,15,2
J20b3ic2C,#转发赠书# 联合 @华章图书 @华章计算机科学 送出5本《InfluxDB原理与实战》，截至5月22日，*可可粉*转发即可参与。 本书蕴含了作者构建千亿级大数据监控平台的实战心得和经验总结。从功能使用、生态、源码分析3个维度全面讲解InfluxDB，包含9个企业级实战案例，100余示例，300余条命令和语法详解。 详情：http://t.cn/A6ARmirx @微博抽奖平台 http://t.cn/A6AdDMdS [组图共9张] 原图 ,,无,无,无,2020-05-15 09:12,Mac客户端,15,126,31
J202i8SEm,如果你被绑架了，很痛苦，绑架你的人让你发一条微博... 你会发什么让你的朋友知道事情有些不对劲？🤔  via:Nikhil Sharma  ,,无,无,无,2020-05-15 08:50,微博 weibo.com,670,229,120
J200dBkR2,【CUDA 11来了】《NVIDIA Announces CUDA Toolkit 11》 http://t.cn/A6AdBHeI  [组图共2张] 原图 ,,无,无,无,2020-05-15 08:45,Mac客户端,46,29,5
J1ZVbhDX9,【如何写出一篇好文章(避坑指南)】《How to write a good article》by Eloísa Martín http://t.cn/EKIHfIA  原图 ,,无,无,无,2020-05-15 08:33,Mac客户端,39,60,6
J1ZT17xYV,【看数据：太阳能成本的下降速度，超乎所有人想象】《Solar’s Future is Insanely Cheap (2020)》by Ramez Naam http://t.cn/A6Ad3Yv9  原图 ,,无,无,无,2020-05-15 08:27,Mac客户端,17,15,4
J1ZHD9Klh,"【用openpilot在GTA里体验全自动无人驾驶(TensorFlow)，openpilot是由 comma.ai 开发的开源无人驾驶汽车软件】《Openpilot, its model and driving in GTA》by Leon http://t.cn/A6AdnGOT  爱可可-爱生活的微博视频  ",,无,无,无,2020-05-15 07:59,微博视频,47,49,11
J1ZBtbvxh,【NVIDIA Ampere架构揭秘(NVIDIA最新发布的A100 GPU基础架构)】《NVIDIA Ampere Architecture In-Depth》 http://t.cn/A6Ark9Xu  [组图共9张] 原图 ,,无,无,无,2020-05-15 07:44,Mac客户端,33,24,4
J1ZxldP8X,【在NVIDIA A100 GPU上用Megatron训练最先进语言建模(Megatron-BERT)】《State-of-the-Art Language Modeling Using Megatron on the NVIDIA A100 GPU》 http://t.cn/A6Ad8fkM ref:http://weibo.com/1402400261/I2dLKCkw2  [组图共3张] 原图 ,,无,无,无,2020-05-15 07:34,Mac客户端,16,13,1
J1YLRApnp,"《Explainable Reinforcement Learning: A Survey》E Puiutta, E M Veith [OFFIS] (2020) http://t.cn/A6Ar365T view:http://t.cn/A6Ad0qse  [组图共12张] 原图 ",,无,无,无,2020-05-15 05:37,微博 weibo.com,29,51,10
J1YKS8Qy9,"《Mega-COV: A Billion-Scale Dataset of 65 Languages For COVID-19》M Abdul-Mageed, A Elmadany, D Pabbi, K Verma, R Lin [University of British Columbia] (2020) http://t.cn/A6Ad02jD view:http://t.cn/A6Ad02jF GitHub:http://t.cn/A6Ad02jk  [组图共18张] 原图 ",,无,无,无,2020-05-15 05:35,微博 weibo.com,6,16,0
J1YH2fSVW,"《FaR-GAN for One-Shot Face Reenactment》H Hao, S Baireddy, A R. Reibman, E J. Delp [Purdue University] (2020) http://t.cn/A6AdpHHP view:http://t.cn/A6AdpHHv  [组图共14张] 原图 ",,无,无,无,2020-05-15 05:25,微博 weibo.com,13,11,1
J1YFmvbfg,"《DeepRobust: A PyTorch Library for Adversarial Attacks and Defenses》Y Li, W Jin, H Xu, J Tang [Michigan State University] (2020) http://t.cn/A6Ar3fPp view:http://t.cn/A6AdpKQC GitHub:http://t.cn/A6AdpKQ9  [组图共5张] 原图 ",,无,无,无,2020-05-15 05:21,微博 weibo.com,13,26,8
J1YDSBUbE,*《The Unstoppable Rise of Computational Linguistics in Deep Learning》J Henderson [Idiap Research Institute] (2020) http://t.cn/A6Adpf4R view:http://t.cn/A6Adpf48  [组图共3张] 原图 ,,无,无,无,2020-05-15 05:17,微博 weibo.com,3,4,1
J1YAL2o9l,"*《Isometric Transformation Invariant and Equivariant Graph Convolutional Networks》M Horie, N Morita, Y Ihara, N Mitsume [University of Tsukuba & Research Institute for Computational Science Co. Ltd.] (2020) http://t.cn/A6AdNeAl view:http://t.cn/A6AdNeAW  [组图共9张] 原图 ",,无,无,无,2020-05-15 05:10,微博 weibo.com,3,12,0
J1YwR5QZt,《今日学术视野(2020.5.15)》http://t.cn/A6AdNxAq  ,,无,无,无,2020-05-15 05:00,Mac客户端,1,0,0
J1Yw1DGvv,早！  原图 ,,无,无,无,2020-05-15 04:58,Mac客户端,12,2,2
J1VMEaSSV,晚安～  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-14 22:01,微博视频,75,19,17
J1VLoEpqM,《爱可可老师24小时热门分享(2020.5.14)》  爱可可老师24小时热门分享(2020.5.14)  ,,无,无,无,2020-05-14 21:58,微博 weibo.com,7,2,1
J1Vk5ztEn,Addy Osmani：把你学到的写下来，这会有助于你加深理解。有时候，只有当你试着解释给别人听，才能看清自己的知识盲点。即使没人读你写的东西，也没关系。你已经因为这样做收获了很多。  ,,无,无,无,2020-05-14 20:50,Mac客户端,147,44,9
J1VdCx0mc,鸭嘴兽宝宝 💗  原图 ,,无,无,无,2020-05-14 20:34,Mac客户端,100,25,23
J1V69xKEA,用iPad激光雷达实现的实时扫描和纹理渲染 🤩via:Riley Brown  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-14 20:16,微博视频,50,24,5
J1V0LlARM,【DataGene：用于检测和比较真实数据集和合成数据集之间的数据集相似性】’DataGene - Data Transformations and Similarity Statistics - Identify How Similar Datasets Are to One Another' by Derek Snow GitHub: http://t.cn/A6ArR22H  原图 ,,无,无,无,2020-05-14 20:03,Mac客户端,15,27,8
J1UYCjMvd,'PaddleOCR - 基于飞桨的OCR工具库，包含总模型仅8.6M的超轻量级中文OCR，单模型支持中英文数字组合识别、竖排文本识别、长文本识别。同时支持多种文本检测、文本识别的训练算法' by PaddlePaddle GitHub: http://t.cn/A6Ar89hD  [组图共9张] 原图 ,,无,无,无,2020-05-14 19:57,Mac客户端,65,82,14
J1UY5AuYs,【PyTorch高性能数据加载/增广包】’rising - Provides everything needed for high performance data loading and augmentation in pytorch.' by PhoenixDL GitHub: http://t.cn/A6Ar8MkR  原图 ,,无,无,无,2020-05-14 19:56,Mac客户端,33,73,10
J1UWcw5ST,【带医用口罩的人脸识别】'Broutonlab face recognition with medical masks' by BroutonLab GitHub: http://t.cn/A6ArQ3ba  [组图共5张] 原图 ,,无,无,无,2020-05-14 19:51,Mac客户端,25,28,11
J1UOn5Bzw,【BM25检索排序算法变体实现集锦】’Rank-BM25: A two line search engine - A collection of BM25 algorithm variants' by Dorian Brown GitHub: http://t.cn/A6ArTS3T  原图 ,,无,无,无,2020-05-14 19:32,Mac客户端,18,32,7
J1ULJCgIW,【TEMPEST开源实现：通过接收VGA/HDMI电缆和连接器发出的电磁信号窃听视频监视器】’git-artes - An implementation of TEMPEST en GNU Radio' by Federico 'Larroca' La Rocca GitHub: http://t.cn/A6ArYHS4  原图 ,,无,无,无,2020-05-14 19:26,Mac客户端,18,36,10
J1UBPCNNV,【TextAttack：自然语言处理模型对抗性攻击框架(Python)】’TextAttack 🐙 - A Python framework for building adversarial attacks on NLP models' by QData GitHub: http://t.cn/A6ArWlXD  原图 ,,无,无,无,2020-05-14 19:01,Mac客户端,25,56,12
J1Uy0j1Qc,"【不存在的词：用GPT-2变体从头生成新词及其定义、例句】’This Word Does Not Exist - train a variant of GPT-2 that makes up words, definitions and examples from scratch' by Thomas Dimson http://t.cn/A6ArOX4p GitHub: http://t.cn/A6ArOX40  [组图共2张] 原图 ",,无,无,无,2020-05-14 18:52,Mac客户端,11,21,6
J1SdGx378,"【Python实时音频频谱分析器】’Realtime_PyAudio_FFT - Realtime audio analysis in Python, using PyAudio and Numpy to extract and visualize FFT features from streaming audio.' by Xander Steenbrugge GitHub: http://t.cn/A6ABdoEu  [组图共2张] 原图 ",,无,无,无,2020-05-14 12:56,Mac客户端,55,74,21
J1QHwaR7d,可视化证明：维维亚尼(Viviani)定理——由等边三角形内任意一点向各边引垂线，三条垂线长度之和等于三角形的高。  爱可可-爱生活的微博视频  ,,无,无,无,2020-05-14 09:04,微博视频,71,32,2
J1QChd8Kp,如何做科研？• 沉迷于发现的快乐 • 拥抱不确定性，勇于质疑 • 把每一个问题，当作一次机会 • 对所有事物保持好奇 • 热爱细节 • 不断思考 • 深度专注 • 拒绝“天才”说  原图 ,,无,无,无,2020-05-14 08:51,Mac客户端,197,219,26
J1QzXfByr,“事必躬亲”新解：作个算法(Be the Algorithm)——要优化算法，须亲自体验算法所做的、以及所面对的点滴细节 - 《Building Machine Learning Powered Applications》  [组图共2张] 原图 ,,无,无,无,2020-05-14 08:46,Mac客户端,33,64,6
J1QoFtHSq,《Announcing ML-Agents Unity Package v1.0! | Unity Technologies Blog》 http://t.cn/A6ABt6WQ  [组图共6张] 原图 ,,无,无,无,2020-05-14 08:18,Mac客户端,17,9,2
J1Qln5iLT,“思想速度”(神经元传导速度)只有110米/秒，并不是那么快。这意味着，只是在你的手臂上，就会产生9毫秒的延迟！ via:John Carmack  ,,无,无,无,2020-05-14 08:10,Mac客户端,25,19,7
J1Q0riah4,《Differentiable Adaptive Computation Time for Visual Reasoning (CVPR 2020)》by Cristobal Eyzaguirre http://t.cn/A6ABybuH  [组图共8张] 原图 ,,无,无,无,2020-05-14 07:18,Mac客户端,5,11,2
J1PVFuVnn,"《Monte Carlo Geometry Processing: A Grid-Free Approach to PDE-Based Methods on Volumetric Domains》R Sawhney, K Crane [CMU] (2020) http://t.cn/A6AB2ecq  [组图共9张] 原图 ",,无,无,无,2020-05-14 07:06,Mac客户端,20,26,3
J1PkgqhUD,"《On the Robustness of Language Encoders against Grammatical Errors》F Yin, Q Long, T Meng, K Chang [Peking University & Shanghai Jiao Tong University & University of California, Los Angeles] (2020) http://t.cn/A6AB7zmI view:http://t.cn/A6AB7zmf GitHub: http://t.cn/A6AB7zmV  [组图共18张] 原图 ",,无,无,无,2020-05-14 05:34,微博 weibo.com,10,4,0
J1PjsdDGe,"《Enabling Language Models to Fill in the Blanks》C Donahue, M Lee, P Liang [Stanford University] (2020) http://t.cn/A6ABhsB9 view:http://t.cn/A6ABhsBp GitHub: http://t.cn/A6ABhsBN  [组图共16张] 原图 ",,无,无,无,2020-05-14 05:32,微博 weibo.com,11,13,2
J1Pin5j1g,"《Psychometric Analysis and Coupling of Emotions Between State Bulletins and Twitter in India during COVID-19 Infodemic》B L K Jolly, P Aggrawal, A Gulati, A S Sethi, P Kumaraguru, T Sethi [Indraprastha Institute InformationTechnology] (2020) http://t.cn/A6ABhdoV view:http://t.cn/A6ABhdoc [组图共10张] 原图 ",,无,无,无,2020-05-14 05:30,微博 weibo.com,2,4,1
J1PhaBCRZ,"《DeepFaceLab: A simple, flexible and extensible face swapping framework》I Petrov, D Gao, N Chervoniy, K Liu, S Marangonda, C Umé, J Jiang, L RP, S Zhang, P Wu, W Zhang [freelancer & USTC] (2020) http://t.cn/A6ABhnB3 view:http://t.cn/A6ABhnBB GitHub: http://t.cn/A6ABhnB1  [组图共16张] 原图 ",,无,无,无,2020-05-14 05:27,微博 weibo.com,24,35,5
